"","subject","word","context","sentence","string","Head","Hand_arm","Foot_leg","Torso","Mouth_throat"
"332","ncxlhz4rh6","course","M2_a","It was a charted course.","course",0,0,5,0,0
"333","ncxlhz4rh6","sing","M1_b","The choir sang.","sang",3,1,0,2,5
"334","ncxlhz4rh6","tap","M2_b","He tapped the drums.","tapped",2,5,2,1,0
"335","ncxlhz4rh6","toast","M2_a","They toasted the host.","toasted",1,5,0,0,5
"336","ncxlhz4rh6","appeal","M1_b","He had an undefinable appeal.","appeal",0,0,0,0,1
"337","ncxlhz4rh6","term","M1_a","It was a winter term.","term",0,0,0,0,0
"338","ncxlhz4rh6","fix","M1_a","They fixed the radio.","fixed",2,5,1,2,1
"339","ncxlhz4rh6","post","M2_a","It was a teaching post.","post",2,1,0,0,3
"340","ncxlhz4rh6","lunch","M2_a","They liked the afternoon lunch.","lunch",2,4,0,0,5
"341","ncxlhz4rh6","cold","M2_b","It was a common cold.","cold",5,1,1,3,5
"342","ncxlhz4rh6","act","M1_a","It was a desperate act.","act",2,1,1,1,2
"343","ncxlhz4rh6","draw","M1_b","He drew a sword.","drew",1,5,2,4,1
"344","ncxlhz4rh6","yard","M2_b","They were cluttered yards.","yards",0,0,0,0,0
"345","ncxlhz4rh6","file","M2_a","She had a nail file.","file",0,5,1,1,0
"346","ncxlhz4rh6","cause","M1_a","It was a worthy cause.","cause",0,0,0,0,0
"347","ncxlhz4rh6","hail","M1_a","They hailed a cab.","hailed",3,5,3,3,4
"348","ncxlhz4rh6","scale","M2_a","It was a music scale.","scale",1,0,0,0,1
"349","ncxlhz4rh6","key","M1_b","It was a master key.","key",1,5,1,2,0
"350","ncxlhz4rh6","fan","M1_b","They had a ceiling fan.","fan",0,1,0,0,0
"351","ncxlhz4rh6","pen","M2_b","She penned her thoughts.","penned",3,5,0,2,1
"352","ncxlhz4rh6","toll","M1_b","It was a road toll.","toll",1,5,1,2,4
"353","ncxlhz4rh6","lamb","M1_b","They liked the grilled lamb.","lamb",1,5,0,1,5
"354","ncxlhz4rh6","position","M2_b","He was in a yoga position.","position",5,5,5,5,1
"355","ncxlhz4rh6","medicine","M1_b","It was prescription medicine.","medicine",1,5,0,0,5
"356","ncxlhz4rh6","film","M1_a","It was an action film.","film",3,0,0,0,0
"357","ncxlhz4rh6","guide","M1_b","He had a TV guide.","guide",1,5,0,0,0
"358","ncxlhz4rh6","cross","M2_a","He crossed an enemy.","crossed",3,4,1,1,5
"359","ncxlhz4rh6","break","M2_b","He broke the promise.","broke",2,1,1,0,5
"360","ncxlhz4rh6","clip","M1_a","It was a film clip.","clip",1,0,0,0,0
"361","ncxlhz4rh6","call","M2_a","They called the loan.","called",2,5,0,0,5
"362","ncxlhz4rh6","dinner","M1_a","They liked the turkey dinner.","dinner",3,5,0,1,5
"363","ncxlhz4rh6","column","M2_b","It was a marble column.","column",0,0,0,0,0
"364","ncxlhz4rh6","load","M2_a","She loaded the truck.","loaded",3,5,4,4,0
"365","ncxlhz4rh6","cast","M2_b","She cast a stone.","cast",2,5,1,5,1
"366","ncxlhz4rh6","drill","M1_b","It was a challenging drill.","drill",4,5,5,5,1
"367","ncxlhz4rh6","mold","M2_a","It was a rubber mold.","mold",1,2,0,0,0
"368","ncxlhz4rh6","message","M2_a","There was an urgent message.","message",3,3,0,0,5
"369","ncxlhz4rh6","intelligence","M2_b","They had military intelligence.","intelligence",4,0,0,0,4
"370","ncxlhz4rh6","tick","M2_b","It was a diseased tick.","tick",0,1,1,0,0
"371","ncxlhz4rh6","bail","M2_b","He bailed out the liquid.","bailed",0,4,2,3,0
"372","ncxlhz4rh6","seal","M1_b","It was a certified seal.","seal",1,3,0,0,2
"373","ncxlhz4rh6","pitcher","M2_a","He saw the glass pitcher.","pitcher",2,5,0,1,4
"374","ncxlhz4rh6","pupil","M2_a","She had a dilated pupil.","pupil",5,0,0,0,0
"375","ncxlhz4rh6","charm","M1_b","She had a natural charm.","charm",4,2,1,2,4
"376","ncxlhz4rh6","spill","M2_b","He spilled the secret.","spilled",3,0,0,0,5
"377","ncxlhz4rh6","bank","M1_a","He banked the plane.","banked",1,5,4,1,1
"378","ncxlhz4rh6","jam","M2_a","It was a traffic jam.","jam",1,5,4,1,0
"379","ncxlhz4rh6","passage","M2_a","It was a literary passage.","passage",2,5,0,0,3
"380","ncxlhz4rh6","book","M1_a","He had a best-selling book.","book",3,5,0,0,2
"381","ncxlhz4rh6","movement","M2_a","He liked the feminist movement.","movement",3,0,0,0,5
"382","ncxlhz4rh6","board","M1_a","It was the ironing board.","board",0,5,1,4,0
"383","ncxlhz4rh6","atmosphere","M2_a","It was a gaseous atmosphere.","atmosphere",3,0,0,2,5
"384","xxmdwxlfyf","lap","M1_b","She lapped the water.","lapped",3,5,5,4,2
"385","xxmdwxlfyf","file","M2_a","She had a nail file.","file",1,5,0,0,0
"386","xxmdwxlfyf","serve","M2_b","She served a warrant.","served",4,5,5,4,1
"387","xxmdwxlfyf","issue","M2_b","It was a special issue.","issue",4,2,0,0,4
"388","xxmdwxlfyf","band","M2_b","It was a country band.","band",5,5,5,5,5
"389","xxmdwxlfyf","tape","M2_a","He used the interview tape.","tape",0,2,0,2,4
"390","xxmdwxlfyf","cold","M1_a","It was an icy cold.","cold",0,4,4,4,3
"391","xxmdwxlfyf","run","M2_a","She ran the shop.","ran",3,5,5,5,5
"392","xxmdwxlfyf","charm","M2_a","She had a gold charm.","charm",3,3,1,1,4
"393","xxmdwxlfyf","medicine","M1_a","It was cough medicine.","medicine",0,5,4,2,4
"394","xxmdwxlfyf","examination","M2_b","It was a physical examination.","examination",5,5,5,5,3
"395","xxmdwxlfyf","hail","M1_a","They hailed a cab.","hailed",1,5,2,5,4
"396","xxmdwxlfyf","position","M1_a","He was in a distinguished position.","position",2,5,4,5,5
"397","xxmdwxlfyf","pick","M2_a","He picked his scab.","picked",0,4,2,0,0
"398","xxmdwxlfyf","degree","M1_b","It was about fifty degrees.","degrees",0,3,2,3,0
"399","xxmdwxlfyf","movement","M1_b","He liked the graceful movement.","movement",5,5,5,5,5
"400","xxmdwxlfyf","pen","M1_a","She penned her animals.","penned",3,2,3,0,3
"401","xxmdwxlfyf","pupil","M1_b","She had an interested pupil.","pupil",3,0,0,4,4
"402","xxmdwxlfyf","contribution","M1_b","He made a voluntary contribution.","contribution",4,1,1,0,4
"403","xxmdwxlfyf","case","M1_a","It was a beer case.","case",0,2,2,1,0
"404","xxmdwxlfyf","scene","M2_a","It was a nature scene.","scene",5,0,4,0,4
"405","xxmdwxlfyf","column","M2_b","It was a marble column.","column",4,0,3,4,0
"406","xxmdwxlfyf","track","M2_b","She saw the snowshoe tracks.","tracks",2,0,5,1,0
"407","xxmdwxlfyf","port","M1_b","It was a seaside port.","port",3,2,2,1,1
"408","xxmdwxlfyf","jam","M2_b","It was a paper jam.","jam",0,4,0,3,2
"409","xxmdwxlfyf","rock","M1_b","He liked alternative rock.","rock",5,3,2,3,4
"410","xxmdwxlfyf","yard","M1_a","It was five yards.","yards",0,4,4,0,0
"411","xxmdwxlfyf","fan","M2_b","They had an enthusiastic fan.","fan",4,5,1,3,5
"412","xxmdwxlfyf","block","M1_a","She had a toy block.","block",3,3,0,0,0
"413","xxmdwxlfyf","board","M2_b","It was the school board.","board",4,3,0,0,4
"414","xxmdwxlfyf","home","M2_b","It was a nursing home.","home",5,5,1,5,5
"415","xxmdwxlfyf","bail","M1_a","He bailed out the prisoner.","bailed",4,4,0,0,4
"416","xxmdwxlfyf","passage","M1_a","It was a secret passage.","passage",4,4,4,4,1
"417","xxmdwxlfyf","beam","M1_b","He saw the bright beam.","beam",5,2,0,0,0
"418","xxmdwxlfyf","fix","M1_a","They fixed the radio.","fixed",4,5,1,1,4
"419","xxmdwxlfyf","title","M2_b","She liked the professional title.","title",4,0,1,0,4
"420","xxmdwxlfyf","match","M2_b","It was a tennis match.","match",5,5,5,5,5
"421","xxmdwxlfyf","book","M1_b","He had a popular book.","book",5,3,0,1,4
"422","xxmdwxlfyf","stall","M1_b","They stalled the bus.","stalled",3,4,4,3,2
"423","xxmdwxlfyf","break","M1_b","He broke the dish.","broke",2,2,2,0,5
"424","xxmdwxlfyf","date","M1_a","It was a dinner date.","date",5,4,5,5,5
"425","xxmdwxlfyf","bank","M2_a","He banked the money.","banked",4,4,0,0,4
"426","xxmdwxlfyf","drill","M1_b","It was a challenging drill.","drill",5,5,5,5,5
"427","xxmdwxlfyf","film","M1_a","It was an action film.","film",5,5,5,5,5
"428","xxmdwxlfyf","dinner","M1_a","They liked the turkey dinner.","dinner",2,4,1,2,4
"429","xxmdwxlfyf","check","M2_a","He checked the alibi.","checked",4,0,0,0,4
"430","xxmdwxlfyf","cause","M1_a","It was a worthy cause.","cause",4,4,4,0,4
"431","xxmdwxlfyf","orange","M1_a","It was a juicy orange.","orange",3,2,4,0,4
"432","xxmdwxlfyf","sing","M1_a","The girl sang.","sang",5,2,2,4,5
"433","xxmdwxlfyf","seal","M1_a","It was a gold seal.","seal",3,1,2,4,4
"434","xxmdwxlfyf","term","M1_a","It was a winter term.","term",5,0,4,0,3
"435","xxmdwxlfyf","message","M2_a","There was an urgent message.","message",4,0,0,0,4
"436","xxmdwxlfyf","toast","M2_b","They toasted the bride.","toasted",4,5,0,4,4
"437","xxmdwxlfyf","cape","M1_a","It was a red cape.","cape",4,2,2,4,0
"438","xxmdwxlfyf","post","M2_a","It was a teaching post.","post",5,4,4,3,5
"439","zho5746vx2","board","M2_a","It was the executive board.","board",0,1,4,2,0
"440","zho5746vx2","pitcher","M2_a","He saw the glass pitcher.","pitcher",0,3,1,0,3
"441","zho5746vx2","term","M1_a","It was a winter term.","term",0,0,0,0,0
"442","zho5746vx2","band","M2_a","It was a jazz band.","band",2,0,1,0,0
"443","zho5746vx2","block","M1_b","She had a wooden block.","block",0,0,0,0,0
"444","zho5746vx2","cast","M1_b","She cast a glow.","cast",0,2,2,0,0
"445","zho5746vx2","call","M1_a","They called the landlord.","called",2,1,0,0,0
"446","zho5746vx2","dinner","M1_b","They liked the light dinner.","dinner",0,0,0,3,2
"447","zho5746vx2","act","M2_b","It was a comedic act.","act",0,0,0,0,0
"448","zho5746vx2","clear","M2_a","He cleared the path.","cleared",1,2,1,1,0
"449","zho5746vx2","load","M1_a","She loaded the gun.","loaded",0,2,0,1,0
"450","zho5746vx2","bat","M1_b","He saw a fruit bat.","bat",2,0,0,0,0
"451","zho5746vx2","hail","M2_b","They hailed a guest.","hailed",0,0,0,0,0
"452","zho5746vx2","cold","M1_b","It was a freezing cold.","cold",0,2,1,0,0
"453","zho5746vx2","page","M1_b","He saw the loyal page.","page",0,2,0,0,0
"454","zho5746vx2","fix","M1_b","They fixed the dishwasher.","fixed",0,2,0,0,0
"455","zho5746vx2","bail","M1_b","He bailed out the defendant.","bailed",0,0,0,0,0
"456","zho5746vx2","examination","M1_b","It was a difficult examination.","examination",0,0,0,0,0
"457","zho5746vx2","perch","M2_a","It was a lofty perch.","perch",0,1,1,0,0
"458","zho5746vx2","guide","M1_a","He had an assembly guide.","guide",0,0,0,0,0
"459","zho5746vx2","position","M2_b","He was in a yoga position.","position",0,1,2,2,0
"460","zho5746vx2","company","M1_b","He liked the pharmaceutical company.","company",0,0,0,0,0
"461","zho5746vx2","jam","M1_a","It was a blackberry jam.","jam",0,0,0,0,3
"462","zho5746vx2","medicine","M2_b","It was veterinary medicine.","medicine",0,0,0,0,2
"463","zho5746vx2","newspaper","M1_b","It was a daily newspaper.","newspaper",0,0,0,0,0
"464","zho5746vx2","palm","M1_a","It was a calloused palm.","palm",0,1,0,0,0
"465","zho5746vx2","sage","M1_b","He saw the renowned sage.","sage",2,0,0,0,0
"466","zho5746vx2","blood","M1_a","He has coagulated blood.","blood",0,0,0,0,2
"467","zho5746vx2","lap","M2_a","She lapped the runners.","lapped",0,0,0,0,1
"468","zho5746vx2","class","M2_b","It was a stimulating class.","class",0,0,0,0,0
"469","zho5746vx2","panel","M2_b","It was a consumer panel.","panel",0,0,0,0,0
"470","zho5746vx2","racket","M2_b","That was a tennis racket.","racket",0,1,0,0,0
"471","zho5746vx2","count","M1_b","That was the vengeful count.","count",0,0,0,0,0
"472","zho5746vx2","tape","M1_b","He used the double-sided tape.","tape",0,1,0,0,0
"473","zho5746vx2","issue","M2_a","It was a weekly issue.","issue",1,0,0,0,0
"474","zho5746vx2","contribution","M2_a","He made a scholarly contribution.","contribution",0,0,0,0,0
"475","zho5746vx2","book","M1_b","He had a popular book.","book",1,0,0,0,0
"476","zho5746vx2","barrier","M1_a","There was a police barrier.","barrier",0,2,0,0,0
"477","zho5746vx2","tick","M2_b","It was a diseased tick.","tick",0,0,0,1,0
"478","zho5746vx2","atmosphere","M2_b","It was a polluted atmosphere.","atmosphere",3,0,0,0,0
"479","zho5746vx2","dream","M1_b","He had a bad dream.","dream",0,0,0,2,0
"480","zho5746vx2","rock","M2_a","He liked limestone rock.","rock",0,0,0,0,0
"481","zho5746vx2","sing","M1_a","The girl sang.","sang",0,0,0,0,2
"482","zho5746vx2","home","M1_a","It was a summer home.","home",0,0,0,0,0
"483","zho5746vx2","appeal","M2_a","He had a legal appeal.","appeal",0,0,0,0,0
"484","zho5746vx2","passage","M1_b","It was a narrow passage.","passage",0,0,1,0,0
"485","zho5746vx2","design","M2_a","They liked the product design.","design",1,2,0,0,0
"486","zho5746vx2","port","M2_a","It was a delicious port.","port",0,0,0,0,3
"487","zho5746vx2","case","M2_b","It was a criminal case.","case",0,0,0,0,0
"488","zho5746vx2","key","M2_a","It was a delete key.","key",0,1,0,0,0
"489","zho5746vx2","track","M1_a","She saw the train tracks.","tracks",1,0,0,0,0
"490","zho5746vx2","pupil","M1_b","She had an interested pupil.","pupil",0,0,0,0,0
"491","zho5746vx2","scale","M2_a","It was a music scale.","scale",2,0,0,0,0
"492","zho5746vx2","film","M1_a","It was an action film.","film",0,1,1,0,0
"493","njd58b5uzd","punch","M2_b","He had the quickest punch.","punch",4,5,1,1,4
"494","njd58b5uzd","tape","M2_b","He used the video tape.","tape",0,3,0,0,0
"495","njd58b5uzd","run","M1_b","She ran the race.","ran",2,3,5,3,1
"496","njd58b5uzd","stall","M1_a","They stalled the truck.","stalled",3,5,5,0,5
"497","njd58b5uzd","drain","M2_a","They drained the pool.","drained",1,5,1,0,0
"498","njd58b5uzd","title","M1_a","She liked the essay title.","title",1,0,0,0,0
"499","njd58b5uzd","message","M2_a","There was an urgent message.","message",1,1,0,0,1
"500","njd58b5uzd","clog","M1_b","The choreographer clogged.","clogged",0,0,0,0,0
"501","njd58b5uzd","push","M2_b","He pushed the desk.","pushed",1,5,3,3,0
"502","njd58b5uzd","file","M2_b","She had a steel file.","file",0,4,1,0,0
"503","njd58b5uzd","clear","M1_a","He cleared the desk.","cleared",1,5,1,0,0
"504","njd58b5uzd","panel","M1_b","It was an instrument panel.","panel",0,2,0,0,0
"505","njd58b5uzd","stay","M1_a","They stayed wet.","stayed",1,1,1,1,0
"506","njd58b5uzd","charm","M2_b","She had a good-luck charm.","charm",1,0,0,0,0
"507","njd58b5uzd","bail","M2_a","He bailed out the water.","bailed",1,5,5,3,1
"508","njd58b5uzd","port","M1_b","It was a seaside port.","port",0,0,1,0,0
"509","njd58b5uzd","block","M1_b","She had a wooden block.","block",0,1,0,0,0
"510","njd58b5uzd","beam","M2_a","He saw the wood beam.","beam",0,0,0,0,0
"511","njd58b5uzd","track","M2_a","She saw the moose tracks.","tracks",1,1,5,0,0
"512","njd58b5uzd","pen","M1_b","She penned her livestock.","penned",0,5,5,1,0
"513","njd58b5uzd","course","M2_b","It was a collision course.","course",2,0,0,0,0
"514","njd58b5uzd","case","M1_a","It was a beer case.","case",0,1,0,0,0
"515","njd58b5uzd","pitcher","M2_a","He saw the glass pitcher.","pitcher",0,3,0,0,3
"516","njd58b5uzd","contribution","M1_b","He made a voluntary contribution.","contribution",1,0,0,0,0
"517","njd58b5uzd","perch","M1_b","It was a freshwater perch.","perch",0,0,1,0,0
"518","njd58b5uzd","lunch","M1_b","They liked the sandwich lunch.","lunch",0,2,0,0,5
"519","njd58b5uzd","cross","M1_b","He crossed a room.","crossed",0,0,5,1,0
"520","njd58b5uzd","guide","M2_a","He had a talkative guide.","guide",1,4,5,1,5
"521","njd58b5uzd","check","M2_b","He checked the facts.","checked",5,1,0,0,0
"522","njd58b5uzd","tap","M1_b","He tapped the beer.","tapped",0,5,0,0,0
"523","njd58b5uzd","design","M1_b","They liked the geometric design.","design",5,5,1,0,1
"524","njd58b5uzd","break","M2_b","He broke the promise.","broke",5,1,0,0,5
"525","njd58b5uzd","dinner","M2_a","They liked the formal dinner.","dinner",0,4,0,0,5
"526","njd58b5uzd","toll","M1_b","It was a road toll.","toll",0,0,0,0,0
"527","njd58b5uzd","band","M2_b","It was a country band.","band",5,4,1,0,5
"528","njd58b5uzd","lamb","M2_a","They liked the cute lamb.","lamb",0,0,0,0,0
"529","njd58b5uzd","medicine","M2_b","It was veterinary medicine.","medicine",1,4,0,0,5
"530","njd58b5uzd","examination","M2_b","It was a physical examination.","examination",5,5,5,5,5
"531","njd58b5uzd","date","M1_a","It was a dinner date.","date",5,5,2,2,5
"532","njd58b5uzd","pupil","M1_a","She had a brilliant pupil.","pupil",0,0,0,0,0
"533","njd58b5uzd","yard","M1_b","It was ten yards.","yards",2,2,3,0,0
"534","njd58b5uzd","stake","M2_a","He staked his name.","staked",1,0,0,0,5
"535","njd58b5uzd","spill","M2_b","He spilled the secret.","spilled",1,0,0,0,5
"536","njd58b5uzd","key","M2_b","It was a backspace key.","key",0,2,0,0,0
"537","njd58b5uzd","column","M2_b","It was a marble column.","column",0,1,0,0,0
"538","njd58b5uzd","draw","M2_a","He drew a tree.","drew",1,5,0,0,0
"539","njd58b5uzd","breakfast","M1_b","They ate a nutritious breakfast.","breakfast",0,4,0,0,5
"540","njd58b5uzd","pick","M2_b","He picked his nose.","picked",5,5,0,0,0
"541","njd58b5uzd","toast","M1_b","They toasted the strudel.","toasted",0,5,0,0,5
"542","njd58b5uzd","blood","M1_a","He has coagulated blood.","blood",0,0,0,0,1
"543","njd58b5uzd","racket","M1_a","That was a loud racket.","racket",0,2,0,0,0
"544","njd58b5uzd","lock","M1_b","She had brown locks.","locks",2,1,0,0,0
"545","njd58b5uzd","scene","M2_b","It was a panoramic scene.","scene",5,0,1,0,0
"546","19nqhyuxzl","push","M1_a","He pushed the cocaine.","pushed",0,5,4,0,0
"547","19nqhyuxzl","sage","M1_b","He saw the renowned sage.","sage",4,1,0,0,1
"548","19nqhyuxzl","lap","M2_b","She lapped the competitors.","lapped",0,0,5,0,0
"549","19nqhyuxzl","tape","M1_b","He used the double-sided tape.","tape",0,5,0,0,0
"550","19nqhyuxzl","bat","M2_b","He saw a baseball bat.","bat",0,5,0,0,0
"551","19nqhyuxzl","film","M1_a","It was an action film.","film",5,2,0,0,0
"552","19nqhyuxzl","position","M1_a","He was in a distinguished position.","position",3,3,3,4,0
"553","19nqhyuxzl","fix","M1_b","They fixed the dishwasher.","fixed",2,0,0,0,0
"554","19nqhyuxzl","perch","M1_a","It was a tasty perch.","perch",0,1,0,0,5
"555","19nqhyuxzl","seal","M1_a","It was a gold seal.","seal",4,1,0,0,0
"556","19nqhyuxzl","stall","M2_a","They stalled the horse.","stalled",0,4,1,0,3
"557","19nqhyuxzl","function","M2_b","It was a business function.","function",0,0,0,0,3
"558","19nqhyuxzl","post","M1_b","It was a fence post.","post",0,3,0,0,0
"559","19nqhyuxzl","draw","M1_b","He drew a sword.","drew",0,5,0,0,0
"560","19nqhyuxzl","title","M1_b","She liked the poem title.","title",0,0,0,0,0
"561","19nqhyuxzl","stake","M2_b","He staked his claim.","staked",0,3,4,0,0
"562","19nqhyuxzl","jam","M2_b","It was a paper jam.","jam",0,0,0,0,0
"563","19nqhyuxzl","intelligence","M2_b","They had military intelligence.","intelligence",4,2,0,0,0
"564","19nqhyuxzl","lock","M2_b","She had door locks.","locks",0,3,0,0,0
"565","19nqhyuxzl","lunch","M1_b","They liked the sandwich lunch.","lunch",0,1,0,0,5
"566","19nqhyuxzl","hail","M2_b","They hailed a guest.","hailed",0,5,0,0,3
"567","19nqhyuxzl","toll","M1_b","It was a road toll.","toll",0,0,0,0,0
"568","19nqhyuxzl","class","M2_b","It was a stimulating class.","class",4,3,0,0,0
"569","19nqhyuxzl","drill","M2_a","It was an electric drill.","drill",0,4,0,0,0
"570","19nqhyuxzl","mole","M2_b","She saw the fast mole.","mole",4,0,0,0,0
"571","19nqhyuxzl","tip","M1_a","It was a generous tip.","tip",1,1,0,0,0
"572","19nqhyuxzl","foundation","M2_b","It was a concrete foundation.","foundation",0,0,2,0,0
"573","19nqhyuxzl","clog","M2_b","The sink clogged.","clogged",0,0,0,0,2
